24,↪,Eagles of the North,Ledger Shredder,Bloodghast,"Nissa, Who Shakes the World",Elite Spellbinder,Concealing Curtains,Arena of Glory,Time Warp,Abrade,Timeless Witness,,,,,,,,,,,W,U,B,G,W,B,R,U,R,G
25,,Cryptic Command,Baleful Strix,Bitterblossom,Vaultborn Tyrant,Blade Splicer,Aether Spellbomb,Ghostfire Slice,Temporal Manipulation,Searslicer Goblin,Breeding Pool,,,↩,,,,,,,,U,UB,B,G,W,U,R,U,R,UG
26,↪,Hallowed Fountain 2,Watery Grave,Forsaken Miner,Life // Death,Intrepid Adversary,Meticulous Archive,"Magda, Brazen Outlaw",Third Path Iconoclast,Iroh's Demonstration,Breeding Pool 2,,,,,,,,,,,WU,UB,B,BG,W,WU,R,UR,R,UG
27,,Hallowed Fountain,Steam Vents,Sinkhole Surveyor,Aang's Iceberg,Descendant of Storms,Sorin of House Markov,Inspiring Vantage,Forensic Gadgeteer,Earthshaker Khenra,Hedge Maze,,,,,,,,,,,WU,UR,B,W,W,WB,WR,U,R,UG
28,,Celestial Colonnade,Carnage Interpreter,Nethergoyf,Green Sun's Zenith,Thraben Charm,Legion's Landing,"Kytheon, Hero of Akros",Talisman of Creativity,Marauding Mako,"Surrak, Elusive Hunter",,,↩,,,,,,,,WU,BR,B,G,W,W,W,UR,R,G
29,,No More Lies,Kolaghan's Command,"Jadar, Ghoulcaller of Nephalia",Temple Garden,Dissection Tools,Lingering Souls,Containment Priest,"Saheeli, Sublime Artificer",Mine Collapse,Balustrade Wurm,,,,,,,,,,,WU,BR,B,WG,C,WB,W,UR,R,G
30,↪,"Teferi, Hero of Dominaria",Undercity Sewers,Crabomination,Watery Grave 2,Virtue of Loyalty,Dark Confidant,Condemn,Steam Vents 2,Zealous Conscripts,"Boseiju, Who Endures",,,,,,,,,,,WU,UB,B,UB,W,B,W,UR,R,G
31,,Supreme Verdict,Thundering Falls,Agatha's Soul Cauldron,"Teferi, Time Raveler","Gideon, Ally of Zendikar","Tourach, Dread Cantor",Imodane's Recruiter,Nettlecyst,Overlord of the Boilerbilges,Shifting Woodland,,,,,,,,,,,WU,UR,C,WU,W,B,WR,C,R,G
32,,"Otawara, Soaring City",Collective Brutality,Bloodtithe Harvester,Endurance,Usher of the Fallen,Sungold Sentinel,The Jolly Balloon Man,Commit // Memory,Glorybringer,Thought Scour,,,↩,,,,,,,,U,B,BR,G,W,W,WR,U,R,U
33,,Assimilation Aegis,Gix's Command,Duress,Sylvan Safekeeper,Ephemerate,Mockingbird,Sacred Foundry 2,Pyrite Spellbomb,Embercleave,"Kiora, the Rising Tide",,,,,,,,,,,WU,B,B,G,W,U,WR,R,R,U
34,↪,Temple Garden 2,Necromancy,Stalactite Stalker,Go for the Throat,Reckoner Bankbuster,Damnation,Pia and Kiran Nalaar,Vivi Ornitier,Bonehoard Dracosaur,Kishla Skimmer,,,,,,,,,,,WG,B,B,B,C,B,R,UR,R,UG
35,,Lush Portico,Virtue of Persistence,Ophiomancer,Prismatic Ending,Unidentified Hovership,Fell the Profane,"Chandra, Torch of Defiance",Spirebluff Canal,Rampaging Ferocidon,"Tamiyo, Collector of Tales",,,,,,,,,,,WG,B,B,W,W,B,R,UR,R,UG
36,,Knight of Autumn,Raven Eagle,Tenacious Underdog,Stomping Ground,Maul of the Skyclaves,Phantasmal Image,"Skysovereign, Consul Flagship",Kappa Cannoneer,Seachrome Coast,Repulsive Mutation,,,↩,,,,,,,,WG,B,B,RG,W,U,C,U,WU,UG
37,,Cankerbloom,Bloodbraid Elf,Warren Soultrader,Ulvenwald Oddity,"Adeline, Resplendent Cathar",Creeping Tar Pit,Restless Bivouac,"Plagon, Lord of the Beach",Blackcleave Cliffs,Fading Hope,,,,,,,,,,,G,RG,B,G,W,UB,WR,WU,BR,U
38,↪,Hydroid Krasis,Darkslick Shores,Saw in Half,Wight of the Reliquary,Enduring Innocence,Misery's Shadow,Cosmogrand Zenith,Myr Battlesphere,Silverbluff Bridge,"Venser, Shaper Savant",,,,,,,,,,,UG,UB,B,BG,W,B,W,C,UR,U
39,,Mystic Sanctuary,Spyglass Siren,Mayhem Devil,Knight of the Reliquary,Batterskull,Infernal Grasp,Elegant Parlor,Prismari Command,Restless Cottage,Faerie Mastermind,,,,,,,,,,,U,U,BR,WG,C,B,WR,UR,BG,U
40,,Dress Down,Restless Vents,"Korvold, Fae-Cursed King",Field of the Dead,Serra Paragon,Treasure Cruise,Ranger of Eos,"Jace, Vryn's Prodigy",Cut Down,Unnerving Grasp,,,↩,,,,,,,,U,BR,BRG,C,W,U,W,U,B,U
41,,Phantasmal Shieldback,Fire Magic,Spymaster's Vault,"Lumra, Bellow of the Woods",Ranger-Captain of Eos,Concealed Courtyard,Wedding Announcement,"Kitsa, Otterball Elite",Tough Cookie,Consider,,,,,,,,,,,U,R,B,G,W,WB,W,U,G,U
42,↪,Razorverge Thicket,Fallen Shinobi,Murderous Cut,Lotus Cobra,"Suki, Courageous Rescuer",Quag Feast,"Joshua, Phoenix's Dominant",Stormchaser's Talent,Fell,Pawpatch Recruit,,,,,,,,,,,WG,UB,B,G,W,B,WR,U,B,G
43,,Restless Vinestalk,Duelist of the Mind,Caustic Bronco,Inscription of Abundance,Restoration Angel,"Valki, God of Lies",Rampaging Raptor,Flame of Anor,Sazh's Chocobo,Tarmogoyf,,,,,,,,,,,UG,U,B,G,W,BR,R,UR,G,G
44,,Torrential Gearhulk,Faithless Looting,"Rankle, Master of Pranks",Commercial District,Utopia Sprawl,Priest of Fell Rites,Splitskin Doll,Proft's Eidetic Memory,Wurmcoil Engine,Botanical Sanctum,,,✪,,,,,,,,U,R,B,RG,G,WB,W,U,C,UG
45,,"Narset, Parter of Veils",Bloodchief's Thirst,"Judith, the Scourge Diva",Wrenn and Six,Thragtusk,Restless Fortress,Goldspan Dragon,Legion Extruder,Nexus of Becoming,Agonasaur Rex,,,,,,,,,,,U,B,BR,RG,G,WB,R,R,C,G
